member	region
scythan_occupation_decision_region_handover_wh2_main_sea_the_vampire_coast	wh2_main_sea_the_vampire_coast
scythan_occupation_decision_region_handover_wh2_main_sea_volcanic_islands	wh2_main_sea_volcanic_islands
scythan_occupation_decision_region_handover_wh2_main_shifting_sands_antoch	wh2_main_shifting_sands_antoch
scythan_occupation_decision_region_handover_wh2_main_shifting_sands_bhagar	wh2_main_shifting_sands_bhagar
scythan_occupation_decision_region_handover_wh2_main_shifting_sands_ka-sabar	wh2_main_shifting_sands_ka-sabar
scythan_occupation_decision_region_handover_wh2_main_skavenblight_skavenblight	wh2_main_skavenblight_skavenblight
scythan_occupation_decision_region_handover_wh2_main_solland_pfeildorf	wh2_main_solland_pfeildorf
scythan_occupation_decision_region_handover_wh2_main_solland_steingart	wh2_main_solland_steingart
scythan_occupation_decision_region_handover_wh2_main_southern_great_jungle_axlotl	wh2_main_southern_great_jungle_axlotl
scythan_occupation_decision_region_handover_wh2_main_southern_great_jungle_itza	wh2_main_southern_great_jungle_itza
scythan_occupation_decision_region_handover_wh2_main_southern_great_jungle_subatuun	wh2_main_southern_great_jungle_subatuun
scythan_occupation_decision_region_handover_wh2_main_southern_jungle_of_pahualaxa_floating_pyramid	wh2_main_southern_jungle_of_pahualaxa_floating_pyramid
scythan_occupation_decision_region_handover_wh2_main_southern_jungle_of_pahualaxa_monument_of_the_moon	wh2_main_southern_jungle_of_pahualaxa_monument_of_the_moon
scythan_occupation_decision_region_handover_wh2_main_southern_jungle_of_pahualaxa_pahuax	wh2_main_southern_jungle_of_pahualaxa_pahuax
scythan_occupation_decision_region_handover_wh2_main_southern_jungle_of_pahualaxa_the_high_sentinel	wh2_main_southern_jungle_of_pahualaxa_the_high_sentinel
scythan_occupation_decision_region_handover_wh2_main_southlands_jungle_golden_tower_of_the_gods	wh2_main_southlands_jungle_golden_tower_of_the_gods
scythan_occupation_decision_region_handover_wh2_main_southlands_jungle_teotiqua	wh2_main_southlands_jungle_teotiqua
scythan_occupation_decision_region_handover_wh2_main_southlands_worlds_edge_mountains_karak_zorn	wh2_main_southlands_worlds_edge_mountains_karak_zorn
scythan_occupation_decision_region_handover_wh2_main_southlands_worlds_edge_mountains_lost_plateau	wh2_main_southlands_worlds_edge_mountains_lost_plateau
scythan_occupation_decision_region_handover_wh2_main_southlands_worlds_edge_mountains_mount_arachnos	wh2_main_southlands_worlds_edge_mountains_mount_arachnos
scythan_occupation_decision_region_handover_wh2_main_spine_of_sotek_hualotal	wh2_main_spine_of_sotek_hualotal
scythan_occupation_decision_region_handover_wh2_main_spine_of_sotek_mine_of_the_bearded_skulls	wh2_main_spine_of_sotek_mine_of_the_bearded_skulls
scythan_occupation_decision_region_handover_wh2_main_spine_of_sotek_monument_of_izzatal	wh2_main_spine_of_sotek_monument_of_izzatal
scythan_occupation_decision_region_handover_wh2_main_the_black_coast_arnheim	wh2_main_the_black_coast_arnheim
scythan_occupation_decision_region_handover_wh2_main_the_black_coast_bleak_hold_fortress	wh2_main_the_black_coast_bleak_hold_fortress
scythan_occupation_decision_region_handover_wh2_main_the_black_flood_cragroth_deep	wh2_main_the_black_flood_cragroth_deep
scythan_occupation_decision_region_handover_wh2_main_the_black_flood_hag_graef	wh2_main_the_black_flood_hag_graef
scythan_occupation_decision_region_handover_wh2_main_the_black_flood_shroktak_mount	wh2_main_the_black_flood_shroktak_mount
scythan_occupation_decision_region_handover_wh2_main_the_black_flood_temple_of_khaine	wh2_main_the_black_flood_temple_of_khaine
scythan_occupation_decision_region_handover_wh2_main_the_broken_land_blacklight_tower	wh2_main_the_broken_land_blacklight_tower
scythan_occupation_decision_region_handover_wh2_main_the_broken_land_karond_kar	wh2_main_the_broken_land_karond_kar
scythan_occupation_decision_region_handover_wh2_main_the_broken_land_slavers_point	wh2_main_the_broken_land_slavers_point
scythan_occupation_decision_region_handover_wh2_main_the_chill_road_ashrak	wh2_main_the_chill_road_ashrak
scythan_occupation_decision_region_handover_wh2_main_the_chill_road_ghrond	wh2_main_the_chill_road_ghrond
scythan_occupation_decision_region_handover_wh2_main_the_chill_road_the_great_arena	wh2_main_the_chill_road_the_great_arena
scythan_occupation_decision_region_handover_wh2_main_the_clawed_coast_hoteks_column	wh2_main_the_clawed_coast_hoteks_column
scythan_occupation_decision_region_handover_wh2_main_the_clawed_coast_the_monoliths	wh2_main_the_clawed_coast_the_monoliths
scythan_occupation_decision_region_handover_wh2_main_the_clawed_coast_the_twisted_glade	wh2_main_the_clawed_coast_the_twisted_glade
scythan_occupation_decision_region_handover_wh2_main_the_creeping_jungle_temple_of_kara	wh2_main_the_creeping_jungle_temple_of_kara
scythan_occupation_decision_region_handover_wh2_main_the_creeping_jungle_tlanxla	wh2_main_the_creeping_jungle_tlanxla
scythan_occupation_decision_region_handover_wh2_main_the_creeping_jungle_tlaxtlan	wh2_main_the_creeping_jungle_tlaxtlan
scythan_occupation_decision_region_handover_wh2_main_the_galleons_graveyard	wh2_main_the_galleons_graveyard
scythan_occupation_decision_region_handover_wh2_main_the_road_of_skulls_har_ganeth	wh2_main_the_road_of_skulls_har_ganeth
scythan_occupation_decision_region_handover_wh2_main_the_road_of_skulls_kauark	wh2_main_the_road_of_skulls_kauark
scythan_occupation_decision_region_handover_wh2_main_the_road_of_skulls_spite_reach	wh2_main_the_road_of_skulls_spite_reach
scythan_occupation_decision_region_handover_wh2_main_the_road_of_skulls_the_black_pillar	wh2_main_the_road_of_skulls_the_black_pillar
scythan_occupation_decision_region_handover_wh2_main_tiranoc_tor_anroc	wh2_main_tiranoc_tor_anroc
scythan_occupation_decision_region_handover_wh2_main_tiranoc_whitepeak	wh2_main_tiranoc_whitepeak
scythan_occupation_decision_region_handover_wh2_main_titan_peaks_ancient_city_of_quintex	wh2_main_titan_peaks_ancient_city_of_quintex
scythan_occupation_decision_region_handover_wh2_main_titan_peaks_ironspike	wh2_main_titan_peaks_ironspike
scythan_occupation_decision_region_handover_wh2_main_titan_peaks_ssildra_tor	wh2_main_titan_peaks_ssildra_tor
scythan_occupation_decision_region_handover_wh2_main_titan_peaks_the_moon_shard	wh2_main_titan_peaks_the_moon_shard
scythan_occupation_decision_region_handover_wh2_main_vampire_coast_pox_marsh	wh2_main_vampire_coast_pox_marsh
scythan_occupation_decision_region_handover_wh2_main_vampire_coast_the_awakening	wh2_main_vampire_coast_the_awakening
scythan_occupation_decision_region_handover_wh2_main_vampire_coast_the_blood_swamps	wh2_main_vampire_coast_the_blood_swamps
scythan_occupation_decision_region_handover_wh2_main_volcanic_islands_fuming_serpent	wh2_main_volcanic_islands_fuming_serpent
scythan_occupation_decision_region_handover_wh2_main_volcanic_islands_the_star_tower	wh2_main_volcanic_islands_the_star_tower
scythan_occupation_decision_region_handover_wh2_main_western_jungles_cuexotl	wh2_main_western_jungles_cuexotl
scythan_occupation_decision_region_handover_wh2_main_western_jungles_tlaqua	wh2_main_western_jungles_tlaqua
scythan_occupation_decision_region_handover_wh2_main_yvresse_elessaeli	wh2_main_yvresse_elessaeli
scythan_occupation_decision_region_handover_wh2_main_yvresse_tor_yvresse	wh2_main_yvresse_tor_yvresse
scythan_occupation_decision_region_handover_wh_main_athel_loren_crag_halls	wh_main_athel_loren_crag_halls
scythan_occupation_decision_region_handover_wh_main_athel_loren_vauls_anvil	wh_main_athel_loren_vauls_anvil
scythan_occupation_decision_region_handover_wh_main_athel_loren_waterfall_palace	wh_main_athel_loren_waterfall_palace
scythan_occupation_decision_region_handover_wh_main_athel_loren_yn_edryl_korian	wh_main_athel_loren_yn_edryl_korian
scythan_occupation_decision_region_handover_wh_main_averland_averheim	wh_main_averland_averheim
scythan_occupation_decision_region_handover_wh_main_averland_grenzstadt	wh_main_averland_grenzstadt
scythan_occupation_decision_region_handover_wh_main_bastonne_et_montfort_castle_bastonne	wh_main_bastonne_et_montfort_castle_bastonne
scythan_occupation_decision_region_handover_wh_main_bastonne_et_montfort_montfort	wh_main_bastonne_et_montfort_montfort
scythan_occupation_decision_region_handover_wh_main_black_mountains_karak_angazhar	wh_main_black_mountains_karak_angazhar
scythan_occupation_decision_region_handover_wh_main_black_mountains_karak_hirn	wh_main_black_mountains_karak_hirn
scythan_occupation_decision_region_handover_wh_main_black_mountains_mighdal_vongalbarak	wh_main_black_mountains_mighdal_vongalbarak
scythan_occupation_decision_region_handover_wh_main_blightwater_deff_gorge	wh_main_blightwater_deff_gorge
scythan_occupation_decision_region_handover_wh_main_blightwater_karak_azgal	wh_main_blightwater_karak_azgal
scythan_occupation_decision_region_handover_wh_main_blightwater_kradtommen	wh_main_blightwater_kradtommen
scythan_occupation_decision_region_handover_wh_main_blightwater_misty_mountain	wh_main_blightwater_misty_mountain
scythan_occupation_decision_region_handover_wh_main_blood_river_valley_barag_dawazbag	wh_main_blood_river_valley_barag_dawazbag
scythan_occupation_decision_region_handover_wh_main_blood_river_valley_barak_varr	wh_main_blood_river_valley_barak_varr
scythan_occupation_decision_region_handover_wh_main_blood_river_valley_dok_karaz	wh_main_blood_river_valley_dok_karaz
scythan_occupation_decision_region_handover_wh_main_blood_river_valley_varenka_hills	wh_main_blood_river_valley_varenka_hills
scythan_occupation_decision_region_handover_wh_main_bordeleaux_et_aquitaine_aquitaine	wh_main_bordeleaux_et_aquitaine_aquitaine
scythan_occupation_decision_region_handover_wh_main_bordeleaux_et_aquitaine_bordeleaux	wh_main_bordeleaux_et_aquitaine_bordeleaux
scythan_occupation_decision_region_handover_wh_main_carcassone_et_brionne_brionne	wh_main_carcassone_et_brionne_brionne
scythan_occupation_decision_region_handover_wh_main_carcassone_et_brionne_castle_carcassonne	wh_main_carcassone_et_brionne_castle_carcassonne
scythan_occupation_decision_region_handover_wh_main_chaos_wastes	wh_main_chaos_wastes
scythan_occupation_decision_region_handover_wh_main_couronne_et_languille_couronne	wh_main_couronne_et_languille_couronne
scythan_occupation_decision_region_handover_wh_main_couronne_et_languille_languille	wh_main_couronne_et_languille_languille
scythan_occupation_decision_region_handover_wh_main_death_pass_iron_rock	wh_main_death_pass_iron_rock
scythan_occupation_decision_region_handover_wh_main_death_pass_karag_dron	wh_main_death_pass_karag_dron
scythan_occupation_decision_region_handover_wh_main_death_pass_karak_drazh	wh_main_death_pass_karak_drazh
scythan_occupation_decision_region_handover_wh_main_desolation_of_nagash_black_iron_mine	wh_main_desolation_of_nagash_black_iron_mine
scythan_occupation_decision_region_handover_wh_main_desolation_of_nagash_karak_azul	wh_main_desolation_of_nagash_karak_azul
scythan_occupation_decision_region_handover_wh_main_desolation_of_nagash_spitepeak	wh_main_desolation_of_nagash_spitepeak
scythan_occupation_decision_region_handover_wh_main_eastern_badlands_crooked_fang_fort	wh_main_eastern_badlands_crooked_fang_fort
scythan_occupation_decision_region_handover_wh_main_eastern_badlands_dringorackaz	wh_main_eastern_badlands_dringorackaz
scythan_occupation_decision_region_handover_wh_main_eastern_badlands_karak_eight_peaks	wh_main_eastern_badlands_karak_eight_peaks
scythan_occupation_decision_region_handover_wh_main_eastern_badlands_valayas_sorrow	wh_main_eastern_badlands_valayas_sorrow
scythan_occupation_decision_region_handover_wh_main_eastern_border_princes_akendorf	wh_main_eastern_border_princes_akendorf
scythan_occupation_decision_region_handover_wh_main_eastern_border_princes_matorca	wh_main_eastern_border_princes_matorca
scythan_occupation_decision_region_handover_wh_main_eastern_oblast_praag	wh_main_eastern_oblast_praag
scythan_occupation_decision_region_handover_wh_main_eastern_oblast_volksgrad	wh_main_eastern_oblast_volksgrad
scythan_occupation_decision_region_handover_wh_main_eastern_sylvania_castle_drakenhof	wh_main_eastern_sylvania_castle_drakenhof
scythan_occupation_decision_region_handover_wh_main_eastern_sylvania_eschen	wh_main_eastern_sylvania_eschen
scythan_occupation_decision_region_handover_wh_main_eastern_sylvania_waldenhof	wh_main_eastern_sylvania_waldenhof
scythan_occupation_decision_region_handover_wh_main_estalia_bilbali	wh_main_estalia_bilbali
scythan_occupation_decision_region_handover_wh_main_estalia_magritta	wh_main_estalia_magritta
scythan_occupation_decision_region_handover_wh_main_estalia_tobaro	wh_main_estalia_tobaro
scythan_occupation_decision_region_handover_wh_main_forest_of_arden_castle_artois	wh_main_forest_of_arden_castle_artois
scythan_occupation_decision_region_handover_wh_main_forest_of_arden_gisoreux	wh_main_forest_of_arden_gisoreux
scythan_occupation_decision_region_handover_wh_main_gianthome_mountains_khazid_bordkarag	wh_main_gianthome_mountains_khazid_bordkarag
scythan_occupation_decision_region_handover_wh_main_gianthome_mountains_kraka_drak	wh_main_gianthome_mountains_kraka_drak
scythan_occupation_decision_region_handover_wh_main_gianthome_mountains_sjoktraken	wh_main_gianthome_mountains_sjoktraken
scythan_occupation_decision_region_handover_wh_main_goromandy_mountains_baersonlings_camp	wh_main_goromandy_mountains_baersonlings_camp
scythan_occupation_decision_region_handover_wh_main_goromandy_mountains_frozen_landing	wh_main_goromandy_mountains_frozen_landing
scythan_occupation_decision_region_handover_wh_main_helspire_mountains_graeling_moot	wh_main_helspire_mountains_graeling_moot
scythan_occupation_decision_region_handover_wh_main_helspire_mountains_serpent_jetty	wh_main_helspire_mountains_serpent_jetty
scythan_occupation_decision_region_handover_wh_main_helspire_mountains_the_monolith_of_katam	wh_main_helspire_mountains_the_monolith_of_katam
scythan_occupation_decision_region_handover_wh_main_hochland_brass_keep	wh_main_hochland_brass_keep
scythan_occupation_decision_region_handover_wh_main_hochland_hergig	wh_main_hochland_hergig
scythan_occupation_decision_region_handover_wh_main_ice_tooth_mountains_doomkeep	wh_main_ice_tooth_mountains_doomkeep
scythan_occupation_decision_region_handover_wh_main_ice_tooth_mountains_icedrake_fjord	wh_main_ice_tooth_mountains_icedrake_fjord
scythan_occupation_decision_region_handover_wh_main_ice_tooth_mountains_longship_graveyard	wh_main_ice_tooth_mountains_longship_graveyard
scythan_occupation_decision_region_handover_wh_main_lyonesse_lyonesse	wh_main_lyonesse_lyonesse
scythan_occupation_decision_region_handover_wh_main_lyonesse_mousillon	wh_main_lyonesse_mousillon
scythan_occupation_decision_region_handover_wh_main_massif_orcal_massif_orcal	wh_main_massif_orcal_massif_orcal
scythan_occupation_decision_region_handover_wh_main_middenland_carroburg	wh_main_middenland_carroburg
scythan_occupation_decision_region_handover_wh_main_middenland_middenheim	wh_main_middenland_middenheim
scythan_occupation_decision_region_handover_wh_main_middenland_middenstag	wh_main_middenland_middenstag
scythan_occupation_decision_region_handover_wh_main_middenland_weismund	wh_main_middenland_weismund
scythan_occupation_decision_region_handover_wh_main_mountains_of_hel_aeslings_conclave	wh_main_mountains_of_hel_aeslings_conclave
scythan_occupation_decision_region_handover_wh_main_mountains_of_hel_altar_of_spawns	wh_main_mountains_of_hel_altar_of_spawns
scythan_occupation_decision_region_handover_wh_main_mountains_of_hel_winter_pyre	wh_main_mountains_of_hel_winter_pyre
scythan_occupation_decision_region_handover_wh_main_mountains_of_naglfari_naglfari_plain	wh_main_mountains_of_naglfari_naglfari_plain
scythan_occupation_decision_region_handover_wh_main_mountains_of_naglfari_varg_camp	wh_main_mountains_of_naglfari_varg_camp
scythan_occupation_decision_region_handover_wh_main_nordland_dietershafen	wh_main_nordland_dietershafen
scythan_occupation_decision_region_handover_wh_main_nordland_salzenmund	wh_main_nordland_salzenmund
scythan_occupation_decision_region_handover_wh_main_northern_grey_mountains_blackstone_post	wh_main_northern_grey_mountains_blackstone_post
scythan_occupation_decision_region_handover_wh_main_northern_grey_mountains_grung_zint	wh_main_northern_grey_mountains_grung_zint
scythan_occupation_decision_region_handover_wh_main_northern_grey_mountains_karak_ziflin	wh_main_northern_grey_mountains_karak_ziflin
scythan_occupation_decision_region_handover_wh_main_northern_oblast_fort_ostrosk	wh_main_northern_oblast_fort_ostrosk
scythan_occupation_decision_region_handover_wh_main_northern_oblast_fort_straghov	wh_main_northern_oblast_fort_straghov
scythan_occupation_decision_region_handover_wh_main_northern_worlds_edge_mountains_karak_ungor	wh_main_northern_worlds_edge_mountains_karak_ungor
scythan_occupation_decision_region_handover_wh_main_northern_worlds_edge_mountains_khazid_irkulaz	wh_main_northern_worlds_edge_mountains_khazid_irkulaz
scythan_occupation_decision_region_handover_wh_main_ostermark_bechafen	wh_main_ostermark_bechafen
scythan_occupation_decision_region_handover_wh_main_ostermark_essen	wh_main_ostermark_essen
scythan_occupation_decision_region_handover_wh_main_ostermark_mordheim	wh_main_ostermark_mordheim
scythan_occupation_decision_region_handover_wh_main_ostermark_nagenhof	wh_main_ostermark_nagenhof
scythan_occupation_decision_region_handover_wh_main_ostland_castle_von_rauken	wh_main_ostland_castle_von_rauken
scythan_occupation_decision_region_handover_wh_main_ostland_norden	wh_main_ostland_norden
scythan_occupation_decision_region_handover_wh_main_ostland_wolfenburg	wh_main_ostland_wolfenburg
scythan_occupation_decision_region_handover_wh_main_parravon_et_quenelles_parravon	wh_main_parravon_et_quenelles_parravon
scythan_occupation_decision_region_handover_wh_main_parravon_et_quenelles_quenelles	wh_main_parravon_et_quenelles_quenelles
scythan_occupation_decision_region_handover_wh_main_peak_pass_gnashraks_lair	wh_main_peak_pass_gnashraks_lair
scythan_occupation_decision_region_handover_wh_main_peak_pass_karak_kadrin	wh_main_peak_pass_karak_kadrin
scythan_occupation_decision_region_handover_wh_main_reikland_altdorf	wh_main_reikland_altdorf
scythan_occupation_decision_region_handover_wh_main_reikland_eilhart	wh_main_reikland_eilhart
scythan_occupation_decision_region_handover_wh_main_reikland_grunburg	wh_main_reikland_grunburg
scythan_occupation_decision_region_handover_wh_main_reikland_helmgart	wh_main_reikland_helmgart
scythan_occupation_decision_region_handover_wh_main_rib_peaks_grom_peak	wh_main_rib_peaks_grom_peak
scythan_occupation_decision_region_handover_wh_main_rib_peaks_mount_gunbad	wh_main_rib_peaks_mount_gunbad
scythan_occupation_decision_region_handover_wh_main_riv_reik	wh_main_riv_reik
scythan_occupation_decision_region_handover_wh_main_riv_talabec	wh_main_riv_talabec
scythan_occupation_decision_region_handover_wh_main_sea_gulf_of_kislev	wh_main_sea_gulf_of_kislev
scythan_occupation_decision_region_handover_wh_main_sea_kraken_sea	wh_main_sea_kraken_sea
scythan_occupation_decision_region_handover_wh_main_sea_lake	wh_main_sea_lake
scythan_occupation_decision_region_handover_wh_main_sea_middle_sea	wh_main_sea_middle_sea
scythan_occupation_decision_region_handover_wh_main_sea_sea_of_chaos	wh_main_sea_sea_of_chaos
scythan_occupation_decision_region_handover_wh_main_sea_sea_of_claws	wh_main_sea_sea_of_claws
scythan_occupation_decision_region_handover_wh_main_sea_southern_straits_of_the_great_ocean	wh_main_sea_southern_straits_of_the_great_ocean
scythan_occupation_decision_region_handover_wh_main_sea_the_black_gulf	wh_main_sea_the_black_gulf
scythan_occupation_decision_region_handover_wh_main_sea_the_frozen_sea	wh_main_sea_the_frozen_sea
scythan_occupation_decision_region_handover_wh_main_sea_the_great_ocean	wh_main_sea_the_great_ocean
scythan_occupation_decision_region_handover_wh_main_sea_the_pirate_coast	wh_main_sea_the_pirate_coast
scythan_occupation_decision_region_handover_wh_main_sea_tilean_sea	wh_main_sea_tilean_sea
scythan_occupation_decision_region_handover_wh_main_sea_unknown_seas	wh_main_sea_unknown_seas
scythan_occupation_decision_region_handover_wh_main_sea_western_straits_of_the_great_ocean	wh_main_sea_western_straits_of_the_great_ocean
scythan_occupation_decision_region_handover_wh_main_southern_badlands_agrul_migdhal	wh_main_southern_badlands_agrul_migdhal
scythan_occupation_decision_region_handover_wh_main_southern_badlands_galbaraz	wh_main_southern_badlands_galbaraz
scythan_occupation_decision_region_handover_wh_main_southern_badlands_gor_gazan	wh_main_southern_badlands_gor_gazan
scythan_occupation_decision_region_handover_wh_main_southern_badlands_gronti_mingol	wh_main_southern_badlands_gronti_mingol
scythan_occupation_decision_region_handover_wh_main_southern_grey_mountains_grimhold	wh_main_southern_grey_mountains_grimhold
scythan_occupation_decision_region_handover_wh_main_southern_grey_mountains_karak_azgaraz	wh_main_southern_grey_mountains_karak_azgaraz
scythan_occupation_decision_region_handover_wh_main_southern_grey_mountains_karak_norn	wh_main_southern_grey_mountains_karak_norn
scythan_occupation_decision_region_handover_wh_main_southern_oblast_fort_jakova	wh_main_southern_oblast_fort_jakova
scythan_occupation_decision_region_handover_wh_main_southern_oblast_kislev	wh_main_southern_oblast_kislev
scythan_occupation_decision_region_handover_wh_main_southern_oblast_zavastra	wh_main_southern_oblast_zavastra
scythan_occupation_decision_region_handover_wh_main_stirland_flensburg	wh_main_stirland_flensburg
scythan_occupation_decision_region_handover_wh_main_stirland_niedling	wh_main_stirland_niedling
scythan_occupation_decision_region_handover_wh_main_stirland_the_moot	wh_main_stirland_the_moot
scythan_occupation_decision_region_handover_wh_main_stirland_wurtbad	wh_main_stirland_wurtbad
scythan_occupation_decision_region_handover_wh_main_talabecland_kappelburg	wh_main_talabecland_kappelburg
scythan_occupation_decision_region_handover_wh_main_talabecland_kemperbad	wh_main_talabecland_kemperbad
scythan_occupation_decision_region_handover_wh_main_talabecland_krugenheim	wh_main_talabecland_krugenheim
scythan_occupation_decision_region_handover_wh_main_talabecland_talabheim	wh_main_talabecland_talabheim
scythan_occupation_decision_region_handover_wh_main_the_silver_road_karaz_a_karak	wh_main_the_silver_road_karaz_a_karak
scythan_occupation_decision_region_handover_wh_main_the_silver_road_mount_squighorn	wh_main_the_silver_road_mount_squighorn
scythan_occupation_decision_region_handover_wh_main_the_silver_road_the_pillars_of_grungni	wh_main_the_silver_road_the_pillars_of_grungni
scythan_occupation_decision_region_handover_wh_main_the_vaults_karak_bhufdar	wh_main_the_vaults_karak_bhufdar
scythan_occupation_decision_region_handover_wh_main_the_vaults_karak_izor	wh_main_the_vaults_karak_izor
scythan_occupation_decision_region_handover_wh_main_the_vaults_zarakzil	wh_main_the_vaults_zarakzil
scythan_occupation_decision_region_handover_wh_main_the_wasteland_aarnau	wh_main_the_wasteland_aarnau
scythan_occupation_decision_region_handover_wh_main_the_wasteland_gorssel	wh_main_the_wasteland_gorssel
scythan_occupation_decision_region_handover_wh_main_the_wasteland_marienburg	wh_main_the_wasteland_marienburg
scythan_occupation_decision_region_handover_wh_main_tilea_luccini	wh_main_tilea_luccini
scythan_occupation_decision_region_handover_wh_main_tilea_miragliano	wh_main_tilea_miragliano
scythan_occupation_decision_region_handover_wh_main_troll_country_erengrad	wh_main_troll_country_erengrad
scythan_occupation_decision_region_handover_wh_main_troll_country_zoishenk	wh_main_troll_country_zoishenk
scythan_occupation_decision_region_handover_wh_main_trollheim_mountains_bay_of_blades	wh_main_trollheim_mountains_bay_of_blades
scythan_occupation_decision_region_handover_wh_main_trollheim_mountains_sarl_encampment	wh_main_trollheim_mountains_sarl_encampment
scythan_occupation_decision_region_handover_wh_main_trollheim_mountains_the_tower_of_khrakk	wh_main_trollheim_mountains_the_tower_of_khrakk
scythan_occupation_decision_region_handover_wh_main_unknown_terrain	wh_main_unknown_terrain
scythan_occupation_decision_region_handover_wh_main_vanaheim_mountains_bjornlings_gathering	wh_main_vanaheim_mountains_bjornlings_gathering
scythan_occupation_decision_region_handover_wh_main_vanaheim_mountains_pack_ice_bay	wh_main_vanaheim_mountains_pack_ice_bay
scythan_occupation_decision_region_handover_wh_main_vanaheim_mountains_troll_fjord	wh_main_vanaheim_mountains_troll_fjord
scythan_occupation_decision_region_handover_wh_main_western_badlands_bitterstone_mine	wh_main_western_badlands_bitterstone_mine
scythan_occupation_decision_region_handover_wh_main_western_badlands_dragonhorn_mines	wh_main_western_badlands_dragonhorn_mines
scythan_occupation_decision_region_handover_wh_main_western_badlands_ekrund	wh_main_western_badlands_ekrund
scythan_occupation_decision_region_handover_wh_main_western_badlands_stonemine_tower	wh_main_western_badlands_stonemine_tower
scythan_occupation_decision_region_handover_wh_main_western_border_princes_myrmidens	wh_main_western_border_princes_myrmidens
scythan_occupation_decision_region_handover_wh_main_western_border_princes_zvorak	wh_main_western_border_princes_zvorak
scythan_occupation_decision_region_handover_wh_main_western_sylvania_castle_templehof	wh_main_western_sylvania_castle_templehof
scythan_occupation_decision_region_handover_wh_main_western_sylvania_fort_oberstyre	wh_main_western_sylvania_fort_oberstyre
scythan_occupation_decision_region_handover_wh_main_western_sylvania_schwartzhafen	wh_main_western_sylvania_schwartzhafen
scythan_occupation_decision_region_handover_wh_main_wissenland_nuln	wh_main_wissenland_nuln
scythan_occupation_decision_region_handover_wh_main_wissenland_pfeildorf	wh_main_wissenland_pfeildorf
scythan_occupation_decision_region_handover_wh_main_wissenland_wissenburg	wh_main_wissenland_wissenburg
scythan_occupation_decision_region_handover_wh_main_zhufbar_karag_dromar	wh_main_zhufbar_karag_dromar
scythan_occupation_decision_region_handover_wh_main_zhufbar_oakenhammer	wh_main_zhufbar_oakenhammer
scythan_occupation_decision_region_handover_wh_main_zhufbar_zhufbar	wh_main_zhufbar_zhufbar
scythan_occupation_decision_region_handover_wh2_main_dragon_isles_dragon_fang_mount	wh2_main_dragon_isles_dragon_fang_mount
scythan_occupation_decision_region_handover_wh2_main_dragon_isles_dread_rock	wh2_main_dragon_isles_dread_rock
scythan_occupation_decision_region_handover_wh2_main_dragon_isles_shattered_stone_isle	wh2_main_dragon_isles_shattered_stone_isle
scythan_occupation_decision_region_handover_wh2_main_gnoblar_country_flayed_rock	wh2_main_gnoblar_country_flayed_rock
scythan_occupation_decision_region_handover_wh2_main_gnoblar_country_haunted_forest	wh2_main_gnoblar_country_haunted_forest
scythan_occupation_decision_region_handover_wh2_main_gnoblar_country_pigbarter	wh2_main_gnoblar_country_pigbarter
scythan_occupation_decision_region_handover_wh2_main_the_broken_teeth_desolation_of_nagash	wh2_main_the_broken_teeth_desolation_of_nagash
scythan_occupation_decision_region_handover_wh2_main_the_broken_teeth_nagashizar	wh2_main_the_broken_teeth_nagashizar
scythan_occupation_decision_region_handover_wh2_main_the_plain_of_bones_ash_ridge_mountains	wh2_main_the_plain_of_bones_ash_ridge_mountains
scythan_occupation_decision_region_handover_wh2_main_the_plain_of_bones_darkhold	wh2_main_the_plain_of_bones_darkhold
scythan_occupation_decision_region_handover_wh2_main_the_plain_of_bones_the_fortress_of_vorag	wh2_main_the_plain_of_bones_the_fortress_of_vorag
scythan_occupation_decision_region_handover_wh2_main_the_wolf_lands_crookback_mountain	wh2_main_the_wolf_lands_crookback_mountain
scythan_occupation_decision_region_handover_wh2_main_the_wolf_lands_mount_greyhag	wh2_main_the_wolf_lands_mount_greyhag
scythan_occupation_decision_region_handover_wh2_main_the_wolf_lands_mount_silverspear	wh2_main_the_wolf_lands_mount_silverspear
grudgebringer_occupation_decision_region_handover_wh2_main_northern_worlds_edge_mountains_karak_raziak	wh2_main_northern_worlds_edge_mountains_karak_raziak
mootland_occupation_decision_region_handover_wh2_main_northern_worlds_edge_mountains_karak_raziak	wh2_main_northern_worlds_edge_mountains_karak_raziak
scythan_occupation_decision_region_handover_wh2_main_northern_worlds_edge_mountains_karak_raziak	wh2_main_northern_worlds_edge_mountains_karak_raziak
grudgebringer_occupation_decision_region_handover_wh2_main_marshes_of_madness_floating_village	wh2_main_marshes_of_madness_floating_village
grudgebringer_occupation_decision_region_handover_wh2_main_marshes_of_madness_morgheim	wh2_main_marshes_of_madness_morgheim
mootland_occupation_decision_region_handover_wh2_main_marshes_of_madness_floating_village	wh2_main_marshes_of_madness_floating_village
mootland_occupation_decision_region_handover_wh2_main_marshes_of_madness_morgheim	wh2_main_marshes_of_madness_morgheim
scythan_occupation_decision_region_handover_wh2_main_marshes_of_madness_floating_village	wh2_main_marshes_of_madness_floating_village
scythan_occupation_decision_region_handover_wh2_main_marshes_of_madness_morgheim	wh2_main_marshes_of_madness_morgheim
scythan_occupation_decision_region_handover_wh2_main_badlands_glade	wh2_main_badlands_glade
scythan_occupation_decision_region_handover_wh2_main_lustria_glade	wh2_main_lustria_glade
